Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Artwork authenticity (product.metafields.shopify.artwork-authenticity),Artwork frame material (product.metafields.shopify.artwork-frame-material),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Painting medium (product.metafields.shopify.painting-medium),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ayat-al-kursi-deep-blue-browen,,,,,,,,,18*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,6999.00,20000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_01_11_IMG_5435.webp?v=1771596773,2,Ayat Al kursi Deep Blue & Browen - Niaz Arts,,,,,,,,,,,kg,,,
ayat-al-kursi-deep-blue-browen,,,,,,,,,24*36 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,20000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_01_10_IMG_5432.webp?v=1771596772,3,Ayat Al kursi Deep Blue & Browen - Niaz Arts,,,,,,,,,,,kg,,,
ayat-al-kursi-deep-blue-browen,,,,,,,,,24*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,14999.00,32000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_01_11_IMG_5433.webp?v=1771596773,4,Ayat Al kursi Deep Blue & Browen - Niaz Arts,,,,,,,,,,,kg,,,
ayat-al-kursi-deep-blue-browen,,,,,,,,,36*48 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,17999.00,40000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_01_10_IMG_5431.webp?v=1771596773,5,Ayat Al kursi Deep Blue & Browen - Niaz Arts,,,,,,,,,,,kg,,,
ayat-al-kursi-deep-blue-browen,,,,,,,,,36*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,24999.00,52000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_01_12_IMG_5436.webp?v=1771596773,6,Ayat Al kursi Deep Blue & Browen - Niaz Arts,,,,,,,,,,,kg,,,
fabi-aayi-ala-premium-dark-style,Fabi Aayi Ala Premium Dark Style,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*24 inches,,Style,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,3999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_52_IMG_5426.webp?v=1771596771,1,Fabi Aayi Ala Premium Dark Style - Niaz Arts,false,,,,,,,,,,kg,,,active
fabi-aayi-ala-premium-dark-style,,,,,,,,,18*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,6999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_51_IMG_5423.webp?v=1771596771,2,Fabi Aayi Ala Premium Dark Style - Niaz Arts,,,,,,,,,,,kg,,,
fabi-aayi-ala-premium-dark-style,,,,,,,,,24*36 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_51_IMG_5424.webp?v=1771596772,3,Fabi Aayi Ala Premium Dark Style - Niaz Arts,,,,,,,,,,,kg,,,
fabi-aayi-ala-premium-dark-style,,,,,,,,,24*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,14999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_51_IMG_5425.webp?v=1771596771,4,Fabi Aayi Ala Premium Dark Style - Niaz Arts,,,,,,,,,,,kg,,,
fabi-aayi-ala-premium-dark-style,,,,,,,,,36*48 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,17999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_51_IMG_5422.webp?v=1771596771,5,Fabi Aayi Ala Premium Dark Style - Niaz Arts,,,,,,,,,,,kg,,,
fabi-aayi-ala-premium-dark-style,,,,,,,,,36*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,24999.00,20000.00,true,true,,,,,,,,,,,,,,,,,,,kg,,,
fabi-aayi-ala-premium-style,Fabi Aayi Ala Premium Style,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*24 inches,,Style,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,3999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_49_IMG_5417.webp?v=1771596770,1,Fabi Aayi Ala Premium Style - Niaz Arts,false,,,,,,,,,,kg,,,active
fabi-aayi-ala-premium-style,,,,,,,,,18*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,6999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_49_IMG_5418.webp?v=1771596770,2,Fabi Aayi Ala Premium Style - Niaz Arts,,,,,,,,,,,kg,,,
fabi-aayi-ala-premium-style,,,,,,,,,24*36 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_50_IMG_5419.webp?v=1771596770,3,Fabi Aayi Ala Premium Style - Niaz Arts,,,,,,,,,,,kg,,,
fabi-aayi-ala-premium-style,,,,,,,,,24*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,14999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_50_IMG_5420.webp?v=1771596769,4,Fabi Aayi Ala Premium Style - Niaz Arts,,,,,,,,,,,kg,,,
fabi-aayi-ala-premium-style,,,,,,,,,36*48 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,17999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_49_IMG_5416.webp?v=1771596770,5,Fabi Aayi Ala Premium Style - Niaz Arts,,,,,,,,,,,kg,,,
fabi-aayi-ala-premium-style,,,,,,,,,36*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,24999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_50_IMG_5421.webp?v=1771596770,6,Fabi Aayi Ala Premium Style - Niaz Arts,,,,,,,,,,,kg,,,
darood-shareef-modern-style-1,Darood Shareef Modern Style,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*24 inches,,Style,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,3999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_47_IMG_5410.webp?v=1771596768,1,Darood Shareef Modern Style - Niaz Arts,false,,,,,,,,,,kg,,,active
darood-shareef-modern-style-1,,,,,,,,,18*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,6999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_47_IMG_5408.webp?v=1771596768,2,Darood Shareef Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
darood-shareef-modern-style-1,,,,,,,,,24*36 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_47_IMG_5409.webp?v=1771596768,3,Darood Shareef Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
darood-shareef-modern-style-1,,,,,,,,,24*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,14999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_01_27_15_22_IMG_4481.webp?v=1771596768,4,Darood Shareef Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
darood-shareef-modern-style-1,,,,,,,,,36*48 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,17999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_47_IMG_5411.webp?v=1771596768,5,Darood Shareef Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
darood-shareef-modern-style-1,,,,,,,,,36*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,24999.00,20000.00,true,true,,,,,,,,,,,,,,,,,,,kg,,,
subhan-allah-wa-bihamdihi-deep-red,Subhan Allah Wa Bihamdihi Deep Red,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*24 inches,,Style,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,3999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_46_IMG_5404.webp?v=1771596767,1,Subhan Allah Wa Bihamdihi Deep Red - Niaz Arts,false,,,,,,,,,,kg,,,active
subhan-allah-wa-bihamdihi-deep-red,,,,,,,,,18*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,6999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_46_IMG_5407.webp?v=1771596767,2,Subhan Allah Wa Bihamdihi Deep Red - Niaz Arts,,,,,,,,,,,kg,,,
subhan-allah-wa-bihamdihi-deep-red,,,,,,,,,24*36 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_46_IMG_5405.webp?v=1771596767,3,Subhan Allah Wa Bihamdihi Deep Red - Niaz Arts,,,,,,,,,,,kg,,,
subhan-allah-wa-bihamdihi-deep-red,,,,,,,,,24*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,14999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_46_IMG_5406.webp?v=1771596767,4,Subhan Allah Wa Bihamdihi Deep Red - Niaz Arts,,,,,,,,,,,kg,,,
subhan-allah-wa-bihamdihi-deep-red,,,,,,,,,36*48 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,19,deny,manual,17999.00,20000.00,true,true,,,,,,,,,,,,,,,,,,,kg,,,
subhan-allah-wa-bihamdihi-deep-red,,,,,,,,,36*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,24999.00,20000.00,true,true,,,,,,,,,,,,,,,,,,,kg,,,
surah-al-qadr-modern-style,Surah Al-Qadr Modern Style,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*24 inches,,Style,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,3999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_44_IMG_5401.webp?v=1771596765,1,Surah Al-Qadr Modern Style - Niaz Arts,false,,,,,,,,,,kg,,,active
surah-al-qadr-modern-style,,,,,,,,,18*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,6999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_44_IMG_5400.webp?v=1771596765,2,Surah Al-Qadr Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
surah-al-qadr-modern-style,,,,,,,,,24*36 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_45_IMG_5402.webp?v=1771596765,3,Surah Al-Qadr Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
surah-al-qadr-modern-style,,,,,,,,,24*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,14999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_45_IMG_5403.webp?v=1771596764,4,Surah Al-Qadr Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
surah-al-qadr-modern-style,,,,,,,,,36*48 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,17999.00,20000.00,true,true,,,,,,,,,,,,,,,,,,,kg,,,
surah-al-qadr-modern-style,,,,,,,,,36*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,24999.00,20000.00,true,true,,,,,,,,,,,,,,,,,,,kg,,,
inna-anzalna-surah-modern-style,Inna Anzalna Surah Modern Style,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*24 inches,,Style,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,3999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_43_IMG_5399.webp?v=1771596763,1,Inna Anzalna Surah Modern Style - Niaz Arts,false,,,,,,,,,,kg,,,active
inna-anzalna-surah-modern-style,,,,,,,,,18*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,6999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_43_IMG_5396.webp?v=1771596763,2,Inna Anzalna Surah Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
inna-anzalna-surah-modern-style,,,,,,,,,24*36 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_43_IMG_5397.webp?v=1771596763,3,Inna Anzalna Surah Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
inna-anzalna-surah-modern-style,,,,,,,,,24*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,14999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_43_IMG_5398.webp?v=1771596764,4,Inna Anzalna Surah Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
inna-anzalna-surah-modern-style,,,,,,,,,36*48 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,17999.00,20000.00,true,true,,,,,,,,,,,,,,,,,,,kg,,,
inna-anzalna-surah-modern-style,,,,,,,,,36*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,24999.00,20000.00,true,true,,,,,,,,,,,,,,,,,,,kg,,,
surah-ar-rad-ayat-modern-style,Surah Ar-Ra'd Ayat Modern Style,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*24 inches,,Style,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,3999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_41_IMG_5392.jpg?v=1771596761,1,Surah Ar-Ra'd Ayat Modern Style - Niaz Arts,false,,,,,,,,,,kg,,,active
surah-ar-rad-ayat-modern-style,,,,,,,,,18*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,6999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_41_IMG_5393.jpg?v=1771596762,2,Surah Ar-Ra'd Ayat Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
surah-ar-rad-ayat-modern-style,,,,,,,,,24*36 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_41_IMG_5394.jpg?v=1771596762,3,Surah Ar-Ra'd Ayat Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
surah-ar-rad-ayat-modern-style,,,,,,,,,24*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,14999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_42_IMG_5395.jpg?v=1771596761,4,Surah Ar-Ra'd Ayat Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
surah-ar-rad-ayat-modern-style,,,,,,,,,36*48 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,17999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_01_27_15_22_IMG_4480.webp?v=1771596761,5,Surah Ar-Ra'd Ayat Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
surah-ar-rad-ayat-modern-style,,,,,,,,,36*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,24999.00,20000.00,true,true,,,,,,,,,,,,,,,,,,,kg,,,
surah-anbiya-ayat-modern-style,Surah Anbiya Ayat Modern Style,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*24 inches,,Style,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,3999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_39_IMG_5389.webp?v=1771596760,1,Surah Anbiya Ayat Modern Style - Niaz Arts,false,,,,,,,,,,kg,,,active
surah-anbiya-ayat-modern-style,,,,,,,,,18*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,6999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_39_IMG_5388.webp?v=1771596760,2,Surah Anbiya Ayat Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
surah-anbiya-ayat-modern-style,,,,,,,,,24*36 inches,,,Without Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,20000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_02_11_00_40_IMG_5390.webp?v=1771596760,3,Surah Anbiya Ayat Modern Style - Niaz Arts,,,,,,,,,,,kg,,,
